7.283001542091369629e-01	2.595016658306121826e-01	-2.795110344886779785e-01	-8.116960525512695312e-02	-3.337053656578063965e-01	-1.410637348890304565e-01	-2.273287326097488403e-01	-4.467193484306335449e-01	-1.718854010105133057e-01	2.111680656671524048e-01
8.473866581916809082e-01	3.413283526897430420e-01	-1.204736679792404175e-01	1.304534524679183960e-01	-7.944078445434570312e-01	1.447281539440155029e-01	-1.650910079479217529e-01	-1.912918388843536377e-01	-2.375039160251617432e-01	4.908778667449951172e-01
1.441231071949005127e-01	-7.569070905447006226e-02	4.142393171787261963e-02	1.031797658652067184e-02	-4.873559772968292236e-01	-1.779799759387969971e-01	3.443701565265655518e-01	-1.579200103878974915e-02	1.661627888679504395e-01	4.246732294559478760e-01
4.960928261280059814e-01	1.122907251119613647e-01	-2.799756228923797607e-01	9.966084733605384827e-03	-4.337276518344879150e-02	-7.176628708839416504e-02	-1.856011301279067993e-01	-8.954663574695587158e-02	5.021637305617332458e-02	3.329637646675109863e-01
9.333204030990600586e-01	1.784663349390029907e-01	-3.268129751086235046e-02	-5.417840555310249329e-02	-8.745650649070739746e-01	-4.283183440566062927e-02	2.982644736766815186e-01	-2.555141746997833252e-01	-8.460792154073715210e-02	2.641619443893432617e-01
6.509457826614379883e-01	9.754791855812072754e-02	3.248112201690673828e-01	7.358092814683914185e-02	-7.317850589752197266e-01	-1.376430541276931763e-01	-8.081732690334320068e-02	-2.005446255207061768e-01	-4.518535733222961426e-01	-1.135945096611976624e-01
5.538005232810974121e-01	5.691879987716674805e-01	1.358152180910110474e-01	-2.599483430385589600e-01	-8.459621071815490723e-01	1.253750175237655640e-01	3.538541793823242188e-01	4.992547631263732910e-01	2.039711624383926392e-01	5.241337046027183533e-02
1.043435931205749512e+00	2.321604043245315552e-01	-1.957780271768569946e-01	-8.253682404756546021e-02	-4.375330209732055664e-01	-1.802259087562561035e-01	-6.661409139633178711e-02	-6.452634334564208984e-01	1.836688518524169922e-01	2.289331853389739990e-01
4.729476571083068848e-01	7.989212125539779663e-02	2.712574787437915802e-03	-7.274805754423141479e-02	-6.689056158065795898e-01	7.787802815437316895e-02	1.690747588872909546e-01	-4.482236504554748535e-01	-9.095747768878936768e-02	1.441305875778198242e-01
5.317914485931396484e-01	4.867749810218811035e-01	-2.891933917999267578e-01	-1.214611381292343140e-01	-4.352694451808929443e-01	2.843556106090545654e-01	-3.477164804935455322e-01	-2.544072866439819336e-01	2.508811950683593750e-01	2.286570966243743896e-01
3.000580072402954102e-01	2.821731865406036377e-01	2.143062651157379150e-01	-6.364961862564086914e-01	-6.389679908752441406e-01	-1.800573617219924927e-02	6.000423431396484375e-01	-4.315862655639648438e-01	-1.558925211429595947e-01	1.738223433494567871e-01
7.085201740264892578e-01	-8.614331483840942383e-02	-2.892333865165710449e-01	-2.773128151893615723e-01	-4.252057969570159912e-01	-1.429693698883056641e-01	3.224695026874542236e-01	1.324966549873352051e-01	-1.986253708600997925e-01	-3.521890193223953247e-02
8.098866343498229980e-01	-4.687215983867645264e-01	2.373876720666885376e-01	-2.764297127723693848e-01	-5.805313587188720703e-01	-3.448366224765777588e-01	1.344664096832275391e-01	-1.426232159137725830e-01	-3.194760680198669434e-01	6.226833462715148926e-01
5.556144118309020996e-01	1.009229570627212524e-01	2.700403332710266113e-01	2.478840649127960205e-01	-7.000150084495544434e-01	1.083065941929817200e-01	1.549644209444522858e-02	-2.332370132207870483e-01	-4.997920095920562744e-01	2.332186400890350342e-01
7.676138281822204590e-01	7.387227416038513184e-01	-7.418342679738998413e-02	2.818509638309478760e-01	-2.107925117015838623e-01	1.419997364282608032e-01	3.371065557003021240e-01	-3.804643154144287109e-01	-3.443520963191986084e-01	6.351144909858703613e-01
6.739839315414428711e-01	4.849406331777572632e-02	-1.114104092121124268e-01	3.246113061904907227e-01	-1.055763214826583862e-01	1.111002117395401001e-01	-1.064109578728675842e-01	-5.218721628189086914e-01	-7.608695421367883682e-03	-3.386618793010711670e-01
7.176436185836791992e-01	5.998234748840332031e-01	-1.308802664279937744e-01	3.829996660351753235e-02	-7.705733180046081543e-01	1.060439273715019226e-01	1.181353479623794556e-01	3.420831635594367981e-02	-2.886489927768707275e-01	5.059316158294677734e-01
6.819244623184204102e-01	4.270865619182586670e-01	-4.088434278964996338e-01	1.365566849708557129e-01	-3.928650021553039551e-01	-1.571556478738784790e-01	4.335280358791351318e-01	-1.528180986642837524e-01	4.031752794981002808e-02	2.141782641410827637e-01
