-9.488028526306152344e+00	-5.000495910644531250e-01
-9.538299560546875000e+00	-1.478960037231445312e+00
-9.612256050109863281e+00	-1.519989967346191406e+00
-9.461735725402832031e+00	-1.373070716857910156e+00
-8.917543411254882812e+00	-1.133719444274902344e+00
-9.738597869873046875e+00	-1.601306915283203125e+00
-6.981863975524902344e+00	-1.129869461059570312e+00
-9.562415122985839844e+00	-1.485084533691406250e+00
-9.526504516601562500e+00	-1.375988006591796875e+00
-9.901697158813476562e+00	-1.160806655883789062e+00
-9.432681083679199219e+00	-1.470144271850585938e+00
-9.449646949768066406e+00	-1.615133285522460938e+00
-9.407149314880371094e+00	-1.661722183227539062e+00
-9.417329788208007812e+00	-1.577321052551269531e+00
-9.488153457641601562e+00	-1.358247756958007812e+00
-9.151655197143554688e+00	-1.808518409729003906e+00
-9.484229087829589844e+00	-1.591549873352050781e+00
-9.330750465393066406e+00	4.030237197875976562e-01
-9.150854110717773438e+00	-1.433326721191406250e+00
-9.507283210754394531e+00	-1.410893440246582031e+00
-8.976215362548828125e+00	-2.594532012939453125e+00
-9.417772293090820312e+00	-1.306814193725585938e+00
-8.398196220397949219e+00	-1.375783920288085938e+00
-9.222880363464355469e+00	-1.112689018249511719e+00
-9.593275070190429688e+00	-1.570897102355957031e+00
-9.323424339294433594e+00	-1.332655906677246094e+00
-8.961746215820312500e+00	-8.407115936279296875e-02
-8.360657691955566406e+00	-2.424401760101318359e+00
-8.536168098449707031e+00	-1.251965522766113281e+00
-9.500616073608398438e+00	-1.550527572631835938e+00
-9.181724548339843750e+00	-1.363235473632812500e+00
-9.464910507202148438e+00	-1.345811843872070312e+00
-9.514657020568847656e+00	-1.511138916015625000e+00
-9.348296165466308594e+00	-1.406959533691406250e+00
-9.934852600097656250e+00	-8.652715682983398438e-01
-9.135860443115234375e+00	-2.618805885314941406e+00
-9.284512519836425781e+00	-1.437502861022949219e+00
-8.503627777099609375e+00	-2.501640796661376953e+00
-9.548570632934570312e+00	-2.184600830078125000e-01
-9.286314964294433594e+00	-1.515830993652343750e+00
-9.515728950500488281e+00	-1.567372322082519531e+00
-9.126046180725097656e+00	-1.700361251831054688e+00
-9.609079360961914062e+00	-1.647331237792968750e+00
-7.889993667602539062e+00	-1.804679870605468750e+00
-9.738025665283203125e+00	-1.546529769897460938e+00
-9.490993499755859375e+00	-1.646852493286132812e+00
-9.288038253784179688e+00	-1.659029960632324219e+00
-9.296216011047363281e+00	-1.308643341064453125e+00
-9.391071319580078125e+00	-1.339100837707519531e+00
-9.192784309387207031e+00	-3.018477439880371094e+00
-6.946705341339111328e+00	5.378780364990234375e-01
-9.458679199218750000e+00	-1.642050743103027344e+00
-9.369514465332031250e+00	-1.611539840698242188e+00
-9.327073097229003906e+00	-1.565347671508789062e+00
-9.855730056762695312e+00	-1.648108482360839844e+00
-7.714912891387939453e+00	-1.416267395019531250e+00
-8.943675041198730469e+00	-1.443037986755371094e+00
-9.399747848510742188e+00	-2.908248901367187500e+00
-9.381723403930664062e+00	-1.365482330322265625e+00
-9.637484550476074219e+00	-1.424707412719726562e+00
-9.499478340148925781e+00	-1.578560829162597656e+00
-9.016164779663085938e+00	-1.883413314819335938e+00
-9.934211730957031250e+00	-3.819773197174072266e+00
-8.059863090515136719e+00	-1.811112403869628906e+00
-9.576889038085937500e+00	-1.574326515197753906e+00
-8.570577621459960938e+00	-8.336935043334960938e-01
-8.984901428222656250e+00	-2.205781936645507812e-01
-9.495733261108398438e+00	-1.510518074035644531e+00
-9.436717033386230469e+00	-1.484627723693847656e+00
-9.506517410278320312e+00	-1.489956855773925781e+00
-9.410581588745117188e+00	-1.387143135070800781e+00
-9.460723876953125000e+00	-1.433885574340820312e+00
-9.473283767700195312e+00	-1.453890800476074219e+00
-9.426643371582031250e+00	-1.497425079345703125e+00
-9.130907058715820312e+00	-1.428905487060546875e+00
-8.513469696044921875e+00	-1.410304069519042969e+00
-8.963278770446777344e+00	-1.185916900634765625e+00
-9.484341621398925781e+00	-1.450058937072753906e+00
-9.172651290893554688e+00	-1.094012260437011719e+00
-9.452640533447265625e+00	-1.727637290954589844e+00
-9.518903732299804688e+00	-1.418528556823730469e+00
-9.829740524291992188e+00	-1.212519645690917969e+00
-8.748809814453125000e+00	5.479698181152343750e-01
-9.190581321716308594e+00	-1.363842010498046875e+00
-9.396186828613281250e+00	-1.310110092163085938e+00
-9.283312797546386719e+00	-1.421303749084472656e+00
-9.389027595520019531e+00	-3.497231483459472656e+00
-8.546601295471191406e+00	-1.026736259460449219e+00
-9.259311676025390625e+00	-7.483463287353515625e-01
-9.349207878112792969e+00	-1.294211387634277344e+00
-9.458840370178222656e+00	-8.192958831787109375e-01
-9.526021003723144531e+00	-1.482796669006347656e+00
-8.669611930847167969e+00	-2.181678771972656250e+00
-9.077552795410156250e+00	-1.652726173400878906e+00
-9.567038536071777344e+00	-1.597047805786132812e+00
-9.556836128234863281e+00	-1.515696525573730469e+00
-8.524136543273925781e+00	-9.731874465942382812e-01
-9.442527770996093750e+00	-1.526385307312011719e+00
-9.026813507080078125e+00	-1.567248344421386719e+00
-9.520278930664062500e+00	-1.582485198974609375e+00
-9.249908447265625000e+00	-1.543941497802734375e+00
-8.615133285522460938e+00	-1.832938194274902344e+00
-7.933233261108398438e+00	-1.614428520202636719e+00
-8.849483489990234375e+00	-3.052839279174804688e+00
-9.904881477355957031e+00	-1.057268142700195312e+00
-9.509296417236328125e+00	-1.563647270202636719e+00
-9.451027870178222656e+00	-1.474168777465820312e+00
-9.251532554626464844e+00	-1.681939125061035156e+00
-9.528768539428710938e+00	-6.302032470703125000e-01
-8.745203971862792969e+00	-1.581798553466796875e+00
-9.968230247497558594e+00	-1.530126571655273438e+00
-9.596834182739257812e+00	-1.571005821228027344e+00
-6.614137649536132812e+00	-2.788711547851562500e+00
-8.916306495666503906e+00	-1.546362876892089844e+00
-9.222302436828613281e+00	-1.522547721862792969e+00
-9.119172096252441406e+00	-1.236268043518066406e+00
-9.647439002990722656e+00	-1.434687614440917969e+00
-9.313784599304199219e+00	-1.805776596069335938e+00
-9.650394439697265625e+00	-1.416957855224609375e+00
-9.533135414123535156e+00	-1.635053634643554688e+00
-9.471485137939453125e+00	-1.298361778259277344e+00
-9.518565177917480469e+00	-1.488979339599609375e+00
-9.054071426391601562e+00	-1.275280952453613281e+00
-8.169996261596679688e+00	1.101283073425292969e+00
-9.097663879394531250e+00	-1.072353363037109375e+00
-9.262546539306640625e+00	-1.840570449829101562e+00
-6.813941478729248047e+00	-1.094182968139648438e+00
-9.370349884033203125e+00	-1.416633605957031250e+00
-8.315679550170898438e+00	-2.422020912170410156e+00
-9.506649017333984375e+00	-3.030195236206054688e-01
-9.497371673583984375e+00	-1.485651969909667969e+00
-8.792199134826660156e+00	-9.563350677490234375e-01
-8.664756774902343750e+00	-7.490205764770507812e-01
-9.668025016784667969e+00	-1.783330917358398438e+00
-7.785315513610839844e+00	-1.117200851440429688e+00
-9.891344070434570312e+00	-1.096077919006347656e+00
-9.448214530944824219e+00	-1.279855728149414062e+00
-7.685131072998046875e+00	-1.157016754150390625e+00
-9.306625366210937500e+00	-1.433879852294921875e+00
-9.467355728149414062e+00	-1.585031509399414062e+00
-9.608741760253906250e+00	-1.519690513610839844e+00
-9.532841682434082031e+00	-1.335205078125000000e+00
-9.064968109130859375e+00	-2.666631698608398438e+00
-9.304010391235351562e+00	-1.937839508056640625e+00
-9.092817306518554688e+00	-1.591311454772949219e+00
-9.477260589599609375e+00	-1.645312309265136719e+00
-8.479804039001464844e+00	-1.451828002929687500e+00
-9.523649215698242188e+00	-1.468894958496093750e+00
-9.284193992614746094e+00	-1.180728912353515625e+00
-9.486011505126953125e+00	-1.536209106445312500e+00
-9.557744979858398438e+00	-1.496471405029296875e+00
-8.706125259399414062e+00	-2.496398925781250000e+00
-6.778349876403808594e+00	4.284420013427734375e-01
-9.551894187927246094e+00	-1.504217147827148438e+00
-9.451038360595703125e+00	-1.569471359252929688e+00
-9.427833557128906250e+00	-1.405997276306152344e+00
-9.780853271484375000e+00	-1.425735473632812500e+00
-9.366161346435546875e+00	-1.399036407470703125e+00
-9.033638000488281250e+00	-1.756218910217285156e+00
-9.969299316406250000e+00	-1.345712661743164062e+00
-9.823741912841796875e+00	-1.077746391296386719e+00
-9.393181800842285156e+00	-1.479553222656250000e+00
-9.889729499816894531e+00	-1.812849044799804688e+00
-9.304742813110351562e+00	-1.360207557678222656e+00
-9.553689002990722656e+00	-1.398608207702636719e+00
-9.396678924560546875e+00	-1.521545410156250000e+00
-9.343747138977050781e+00	-1.935559272766113281e+00
-9.633002281188964844e+00	-1.652993202209472656e+00
-8.151954650878906250e+00	-1.349895477294921875e+00
-9.358170509338378906e+00	-1.266043663024902344e+00
-9.842337608337402344e+00	-5.846900939941406250e-01
-9.740635871887207031e+00	-1.358895301818847656e+00
-9.681038856506347656e+00	-1.608011245727539062e+00
-9.357549667358398438e+00	-1.574670791625976562e+00
-9.387367248535156250e+00	-1.215957641601562500e+00
-8.754836082458496094e+00	-1.288282394409179688e+00
-9.831716537475585938e+00	-1.439714431762695312e+00
-9.710908889770507812e+00	-1.439414024353027344e+00
-9.186614990234375000e+00	-1.571186065673828125e+00
-9.283743858337402344e+00	-1.709148406982421875e+00
-9.365683555603027344e+00	-1.263952255249023438e+00
-9.451135635375976562e+00	-1.542554855346679688e+00
-8.807682991027832031e+00	-2.521052360534667969e+00
-9.850448608398437500e+00	-1.067498207092285156e+00
-9.490202903747558594e+00	-1.564866065979003906e+00
-9.499570846557617188e+00	-1.546153068542480469e+00
-9.228823661804199219e+00	-1.894856452941894531e+00
-8.571698188781738281e+00	7.167987823486328125e-01
-9.343174934387207031e+00	-1.191080093383789062e+00
-9.808362007141113281e+00	-1.306635856628417969e+00
-8.346668243408203125e+00	-1.131811141967773438e+00
-9.149865150451660156e+00	-1.395672798156738281e+00
-8.235107421875000000e+00	-1.837915420532226562e+00
-9.400895118713378906e+00	-1.418812751770019531e+00
-9.213576316833496094e+00	-1.508987426757812500e+00
-8.905770301818847656e+00	-5.346946716308593750e-01
-9.356605529785156250e+00	-1.377854347229003906e+00
-9.299439430236816406e+00	-1.269363403320312500e+00
-9.511143684387207031e+00	-1.604117393493652344e+00
-7.837075233459472656e+00	-1.416364669799804688e+00
-9.541826248168945312e+00	-1.524954795837402344e+00
-8.780241966247558594e+00	-3.262572765350341797e+00
-9.422873497009277344e+00	-1.505397796630859375e+00
-9.349610328674316406e+00	-1.469285964965820312e+00
-8.809562683105468750e+00	-1.562596321105957031e+00
-9.906887054443359375e+00	5.389289855957031250e-01
-9.248367309570312500e+00	-8.180217742919921875e-01
-9.354169845581054688e+00	-1.328320503234863281e+00
-9.345616340637207031e+00	-1.268266677856445312e+00
-9.556725502014160156e+00	-2.697871208190917969e+00
-9.288462638854980469e+00	-1.738229751586914062e+00
-9.341403961181640625e+00	-1.499625205993652344e+00
-9.835742950439453125e+00	-1.671200752258300781e+00
-9.483486175537109375e+00	-1.350554466247558594e+00
-9.828825950622558594e+00	-1.353825569152832031e+00
-9.385215759277343750e+00	-1.011784553527832031e+00
-8.630029678344726562e+00	-2.188931465148925781e+00
-9.315535545349121094e+00	-1.476826667785644531e+00
-9.607177734375000000e+00	-1.552895545959472656e+00
-9.400857925415039062e+00	-1.467658996582031250e+00
-8.980799674987792969e+00	-2.642145633697509766e+00
-9.923463821411132812e+00	-2.129529953002929688e+00
-9.566558837890625000e+00	-1.420184135437011719e+00
-9.974375724792480469e+00	-2.652513504028320312e+00
-9.644481658935546875e+00	-1.524867057800292969e+00
-9.277453422546386719e+00	-1.130580902099609375e+00
-9.576570510864257812e+00	-1.683477401733398438e+00
-9.824166297912597656e+00	-1.788509368896484375e+00
-9.541790008544921875e+00	-1.493286132812500000e+00
-7.805284500122070312e+00	3.714904785156250000e-01
-9.080401420593261719e+00	-1.295663833618164062e+00
-9.988493919372558594e+00	-9.372711181640625000e-03
-8.520368576049804688e+00	-4.903182983398437500e-01
-8.953987121582031250e+00	-1.841778755187988281e+00
-9.497011184692382812e+00	-1.102919578552246094e+00
-8.096998214721679688e+00	-3.844901084899902344e+00
-8.138054847717285156e+00	3.087100982666015625e-01
-8.708708763122558594e+00	-2.739608287811279297e+00
-9.449613571166992188e+00	-1.494606018066406250e+00
-9.261373519897460938e+00	-9.736385345458984375e-01
-7.775609493255615234e+00	-2.146773815155029297e+00
-9.341069221496582031e+00	-1.616485595703125000e+00
-9.845820426940917969e+00	-1.800450325012207031e+00
-9.182210922241210938e+00	-8.389968872070312500e-01
-8.556169509887695312e+00	-1.683163642883300781e+00
-9.201632499694824219e+00	-1.627163887023925781e+00
-9.428841590881347656e+00	-1.521122932434082031e+00
-9.440801620483398438e+00	-1.384975433349609375e+00
-9.130902290344238281e+00	-1.939126014709472656e+00
-9.451499938964843750e+00	-1.483716011047363281e+00
-8.499501228332519531e+00	2.039165496826171875e-01
-9.726778030395507812e+00	-1.575180053710937500e+00
-9.777717590332031250e+00	-1.410152435302734375e+00
-9.671322822570800781e+00	-2.276792049407958984e+00
-9.355166435241699219e+00	-1.456284523010253906e+00
-9.944106101989746094e+00	-7.901391983032226562e-01
-9.411026954650878906e+00	-1.380354881286621094e+00
-9.173041343688964844e+00	-2.166388034820556641e+00
-9.471708297729492188e+00	-1.558171272277832031e+00
-9.775533676147460938e+00	-1.551478385925292969e+00
-9.318805694580078125e+00	-1.388466835021972656e+00
-9.435442924499511719e+00	-1.561777114868164062e+00
-9.500559806823730469e+00	-1.562406539916992188e+00
-9.512533187866210938e+00	-1.472466468811035156e+00
-9.839983940124511719e+00	-1.095449447631835938e+00
-8.458740234375000000e+00	-1.043027877807617188e+00
-8.192991256713867188e+00	-2.771016120910644531e+00
-9.329025268554687500e+00	-1.503241539001464844e+00
-7.801239013671875000e+00	-1.970995903015136719e+00
-9.969420433044433594e+00	6.649112701416015625e-01
-9.404933929443359375e+00	-1.372658729553222656e+00
-9.966357231140136719e+00	-1.665656089782714844e+00
-9.522431373596191406e+00	-1.299779891967773438e+00
-9.591363906860351562e+00	-1.688041687011718750e+00
-9.355723381042480469e+00	-1.569162368774414062e+00
-9.532975196838378906e+00	-1.450909614562988281e+00
-9.087996482849121094e+00	-1.508926391601562500e+00
-9.204453468322753906e+00	-1.429458618164062500e+00
-9.427247047424316406e+00	-1.465456008911132812e+00
-9.204790115356445312e+00	-2.512624740600585938e+00
-9.330833435058593750e+00	-1.596664428710937500e+00
-7.021893501281738281e+00	-1.226758956909179688e+00
-9.131031990051269531e+00	-1.371262550354003906e+00
-9.523549079895019531e+00	-9.197340011596679688e-01
-9.445970535278320312e+00	-1.538461685180664062e+00
-9.319013595581054688e+00	-3.554430007934570312e-01
-9.997527122497558594e+00	-4.830608844757080078e+00
-9.707731246948242188e+00	-1.403222084045410156e+00
-9.222135543823242188e+00	-1.709915161132812500e+00
-9.669406890869140625e+00	-2.192366123199462891e+00
-9.475432395935058594e+00	-1.367597579956054688e+00
-8.849374771118164062e+00	-3.537102222442626953e+00
-9.391941070556640625e+00	-1.387470245361328125e+00
